"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"256",2019,"2","2","2","S","S","4","4","4","2","S","S","3","4","4","3","1","S","3","3","3"
"257",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","5"
"258",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","3","2","S","1","2","2"
"259",2019,"2","2","1","4","10","S","S","S","1","5","3","S","S","S","1","1","5","2","5","4"
"260",2019,"2","2","2","S","S","2","3","4","2","S","S","4","4","4","1","3","S","1","3","3"
"261",2019,"1","2","1","1","0","S","S","S","2","S","S","3","4","4","3","1","S","2","2","3"
"262",2019,"1","3","2","S","S","3","4","4","1","0","6","S","S","S","1","2","S","1","2","3"
"263",2019,"2","3","2","S","S","2","3","2","2","S","S","3","3","3","1","1","S","1","3","3"
"264",2019,"1","3","2","S","S","2","3","3","2","S","S","3","4","N","2","1","S","3","2","2"
"265",2019,"1","3","2","S","S","3","3","4","2","S","S","3","4","4","1","4","S","2","4","3"
"266",2019,"2","3","1","1","0","S","S","S","2","S","S","2","4","4","1","5","S","3","3","5"
"267",2019,"1","3","1","1","30","S","S","S","2","S","S","4","3","4","2","1","1","1","3","4"
"268",2019,"1","3","2","S","S","2","3","3","2","S","S","2","3","3","1","3","S","2","3","4"
"269",2019,"2","3","2","S","S","3","3","4","2","S","S","3","3","4","1","3","S","1","5","5"
"270",2019,"2","3","1","1","1","S","S","S","2","S","S","2","3","3","2","5","5","2","2","5"
"271",2019,"2","3","1","2","3","S","S","S","1","1","E","S","S","S","2","6","5","4","3","6"
"272",2019,"2","3","2","S","S","2","3","3","2","S","S","3","3","4","1","1","S","3","6","5"
"273",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","2","2","3"
"274",2019,"1","3","2","S","S","4","4","4","2","S","S","2","4","4","1","3","S","1","3","3"
"275",2019,"2","3","2","S","S","3","4","3","2","S","S","4","4","4","3","4","S","1","2","4"
"276",2019,"1","3","2","S","S","2","2","3","1","0","6","S","S","S","1","1","S","1","4","3"
"277",2019,"1","3","2","S","S","3","3","4","2","S","S","4","3","4","1","1","S","1","2","2"
"278",2019,"1","3","1","1","0","S","S","S","1","0","5","S","S","S","3","2","S","2","2","2"
"279",2019,"1","3","1","1","0","S","S","S","1","0","4","S","S","S","3","4","S","2","4","4"
"280",2019,"2","3","1","1","0","S","S","S","2","S","S","1","3","3","1","1","S","3","4","3"
"281",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","3"
"282",2019,"1","3","1","2","1","S","S","S","2","S","S","1","2","3","2","6","5","3","3","3"
"283",2019,"2","3","2","S","S","4","4","4","2","S","S","3","3","4","3","3","S","2","3","3"
"284",2019,"1","3","2","S","S","2","2","2","2","S","S","3","3","4","1","5","S","2","5","4"
"285",2019,"2","3","2","S","S","4","4","3","2","S","S","2","4","4","3","2","S","1","4","3"
"286",2019,"1","3","2","S","S","2","4","3","2","S","S","2","3","3","1","3","S","1","2","4"
"287",2019,"1","3","2","S","S","3","3","3","2","S","S","3","2","3","1","1","S","2","3","4"
"288",2019,"1","3","2","S","S","2","3","3","2","S","S","2","2","2","2","1","S","2","2","3"
"289",2019,"2","3","1","2","3","S","S","S","2","S","S","4","4","4","1","3","5","4","2","3"
"290",2019,"1","3","1","1","1","S","S","S","2","S","S","2","3","4","2","4","1","2","5","5"
"291",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","2","2","2"
"292",2019,"1","4","1","2","2","S","S","S","2","S","S","1","3","4","1","1","4","3","4","3"
"293",2019,"1","4","1","2","2","S","S","S","2","S","S","2","2","3","1","1","1","2","4","4"
"294",2019,"1","4","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","3","2"
"295",2019,"2","4","2","S","S","3","3","4","2","S","S","2","4","3","1","1","1","2","4","4"
"296",2019,"1","4","2","S","S","4","4","4","2","S","S","4","4","4","2","3","S","2","4","3"
"297",2019,"2","4","1","1","0","S","S","S","2","S","S","2","2","3","1","1","S","1","5","4"
"298",2019,"1","4","2","S","S","2","2","3","2","S","S","3","4","4","1","1","S","2","3","4"
"299",2019,"1","4","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","1","2","2"
"300",2019,"1","4","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","3"
"301",2019,"1","4","2","S","S","2","3","3","2","S","S","1","4","4","3","3","S","2","4","3"
"302",2019,"1","4","2","S","S","2","3","3","2","S","S","3","4","3","1","1","S","2","3","3"
"303",2019,"2","4","2","S","S","3","4","4","2","S","S","3","4","4","1","1","S","1","4","3"
"304",2019,"2","4","2","S","S","4","4","4","2","S","S","3","4","4","1","1","S","1","4","4"
"305",2019,"1","4","2","S","S","4","4","4","2","S","S","2","4","4","1","1","S","1","3","4"
"306",2019,"1","4","1","2","0","S","S","S","1","0","4","S","S","S","1","1","S","1","3","4"
"307",2019,"2","4","1","4","6","S","S","S","1","10","2","S","S","S","1","2","5","2","2","2"
"308",2019,"1","4","2","S","S","3","3","3","2","S","S","4","3","4","1","1","S","2","5","5"
"309",2019,"2","4","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","5","6"
"310",2019,"2","4","1","1","0","S","S","S","2","S","S","4","4","4","1","3","S","2","2","3"
"311",2019,"1","4","1","3","0","S","S","S","2","S","S","4","4","3","1","3","S","2","3","3"
"312",2019,"1","4","1","1","0","S","S","S","1","0","7","S","S","S","1","3","S","1","3","3"
"313",2019,"2","4","2","S","S","3","4","3","2","S","S","4","4","4","1","1","S","1","4","4"
"314",2019,"1","4","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","3","3"
"315",2019,"2","4","2","S","S","2","3","3","2","S","S","3","3","4","1","2","S","1","3","3"
"316",2019,"2","4","2","S","S","2","4","4","2","S","S","4","4","4","1","2","S","1","2","2"
"317",2019,"1","5","1","5","30","S","S","S","1","0","4","S","S","S","2","1","2","2","3","4"
"318",2019,"1","5","2","S","S","3","4","4","2","S","S","4","4","4","2","3","S","1","3","4"
"319",2019,"1","5","1","6","30","S","S","S","2","S","S","1","2","2","2","2","5","3","6","6"
"320",2019,"1","5","1","6","5","S","S","S","1","0","5","S","S","S","1","1","4","1","3","3"
"321",2019,"1","5","1","1","1","S","S","S","2","S","S","4","4","4","1","6","1","1","5","4"
"322",2019,"1","5","1","6","25","S","S","S","1","1","E","S","S","S","3","N","3","2","5","5"
"323",2019,"2","5","2","S","S","4","4","3","2","S","S","4","4","4","1","3","S","1","5","5"
"324",2019,"2","5","1","2","2","S","S","S","2","S","S","4","4","4","2","N","5","1","2","N"
"325",2019,"2","5","1","2","10","S","S","S","1","0","6","S","S","S","1","3","3","2","3","4"
"326",2019,"2","5","1","5","0","S","S","S","1","0","6","S","S","S","1","6","S","2","5","2"
"327",2019,"2","5","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","1","3","4"
"328",2019,"1","5","1","6","15","S","S","S","1","1","3","S","S","S","2","3","1","3","3","3"
"329",2019,"1","5","1","5","0","S","S","S","1","1","3","S","S","S","1","1","5","2","1","4"
"330",2019,"1","5","1","5","N","S","S","S","1","N","E","S","S","S","1","1","5","3","3","5"
"331",2019,"1","5","1","4","15","S","S","S","2","S","S","2","3","3","1","4","5","2","4","6"
"332",2019,"2","5","2","S","S","2","3","4","2","S","S","4","4","4","1","1","S","1","5","3"
"333",2019,"1","5","1","1","0","S","S","S","2","S","S","4","4","4","1","3","S","2","3","2"
"334",2019,"2","5","1","1","0","S","S","S","2","S","S","1","2","3","1","3","S","3","5","5"
"335",2019,"2","5","1","2","4","S","S","S","2","S","S","3","4","4","1","3","5","2","3","2"
"336",2019,"1","5","2","S","S","2","3","4","2","S","S","2","3","4","2","2","S","1","4","3"
"337",2019,"1","5","1","6","25","S","S","S","2","S","S","1","2","2","3","2","2","3","4","3"
"338",2019,"1","5","1","2","1","S","S","S","1","0","6","S","S","S","3","1","5","4","6","3"
"339",2019,"1","4","1","5","30","S","S","S","1","0","6","S","S","S","1","2","1","2","2","2"
"340",2019,"1","4","2","S","S","4","4","3","2","S","S","3","3","3","1","4","S","2","2","2"
"341",2019,"1","4","1","3","15","S","S","S","1","0","7","S","S","S","1","3","2","2","4","5"
"342",2019,"1","4","1","2","0","S","S","S","2","S","S","3","4","4","3","1","S","2","3","3"
"343",2019,"N","4","1","6","10","S","S","S","1","1","2","S","S","S","1","1","5","3","5","5"
"344",2019,"2","4","1","3","0","S","S","S","1","0","4","S","S","S","1","1","S","1","4","4"
"345",2019,"2","4","2","S","S","2","3","4","2","S","S","2","4","4","3","3","S","1","5","3"
"346",2019,"1","4","2","S","S","3","3","3","2","S","S","3","3","3","3","1","S","2","4","4"
"347",2019,"1","4","1","4","15","S","S","S","1","0","5","S","S","S","1","3","N","2","4","5"
"348",2019,"1","4","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","5"
"349",2019,"2","4","2","S","S","4","4","4","2","S","S","4","4","4","1","5","S","1","3","4"
"350",2019,"1","6","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","3","4"
"351",2019,"2","6","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","1","2","2"
"352",2019,"1","6","2","S","S","4","4","4","2","S","S","4","4","4","3","4","S","1","5","4"
"353",2019,"2","6","2","S","S","4","4","4","2","S","S","4","4","4","1","6","S","1","4","4"
"354",2019,"2","6","1","1","0","S","S","S","2","S","S","4","4","4","1","1","S","2","3","4"
"355",2019,"1","6","2","S","S","3","4","4","2","S","S","4","4","4","1","4","S","4","2","3"
"356",2019,"1","6","1","1","2","S","S","S","2","S","S","4","4","4","1","1","5","3","3","3"
"357",2019,"1","6","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","1","6","6"
"358",2019,"2","6","1","2","0","S","S","S","2","S","S","2","4","4","1","3","S","1","4","4"
"359",2019,"1","6","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","1","4","3"
"360",2019,"1","6","2","S","S","2","4","4","2","S","S","4","4","4","1","2","S","1","2","2"
"361",2019,"1","6","2","S","S","3","4","4","2","S","S","4","4","4","1","1","S","1","2","6"
"362",2019,"2","6","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","2","3","4"
"363",2019,"2","7","1","4","0","S","S","S","1","0","6","S","S","S","1","4","S","2","6","4"
"364",2019,"1","7","1","2","1","S","S","S","1","5","2","S","S","S","1","N","4","2","3","4"
"365",2019,"2","7","1","1","1","S","S","S","1","0","7","S","S","S","3","1","1","1","3","5"
"366",2019,"1","7","1","2","15","S","S","S","2","S","S","2","4","4","2","4","1","2","3","2"
"367",2019,"2","7","2","S","S","4","4","4","1","0","6","S","S","S","2","1","S","1","1","1"
"368",2019,"2","7","1","2","0","S","S","S","2","S","S","3","3","3","1","1","S","1","5","3"
"369",2019,"2","5","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","1","5","5"
"370",2019,"1","7","2","S","S","3","3","3","1","0","5","S","S","S","1","2","4","2","2","2"
"371",2019,"1","7","1","4","15","S","S","S","2","S","S","3","2","3","2","2","1","2","4","3"
"372",2019,"1","7","2","S","S","2","3","3","2","S","S","2","3","4","2","1","S","2","4","4"
"373",2019,"1","1","1","4","1","S","S","S","2","S","S","4","4","3","3","3","1","1","3","3"
"374",2019,"2","1","1","1","2","S","S","S","1","4","E","S","S","S","1","2","5","2","2","6"
"375",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","2","5","4"
"376",2019,"2","1","1","1","0","S","S","S","2","S","S","3","4","4","2","3","S","1","5","4"
"377",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","1","4","3"
"378",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","3","3"
"379",2019,"2","1","1","1","2","S","S","S","2","S","S","4","4","4","1","6","1","2","4","6"
"380",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","2","2","2"
"381",2019,"1","1","2","S","S","4","4","4","2","S","S","4","3","4","1","2","5","1","2","3"
"382",2019,"1","1","2","S","S","4","4","4","2","S","S","3","3","4","1","1","S","3","2","4"
"383",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","3","4","S","1","4","3"
"384",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","1","3","3"
"385",2019,"1","1","2","S","S","N","4","4","2","S","S","4","4","4","3","1","S","1","2","2"
"386",2019,"1","1","2","S","S","2","3","3","1","0","6","S","S","S","1","1","S","1","2","4"
"387",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","2","3","S","1","2","3"
"388",2019,"1","1","1","2","0","S","S","S","2","S","S","4","4","4","1","1","S","2","5","5"
"389",2019,"2","1","1","1","1","S","S","S","2","S","S","4","4","3","1","1","1","2","3","2"
"390",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","5","S","1","5","5"
"391",2019,"2","1","2","S","S","2","3","3","2","S","S","1","3","4","1","5","S","2","4","4"
"392",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","2","2","2"
"393",2019,"1","1","2","S","S","3","4","4","2","S","S","4","3","4","1","2","S","2","2","2"
"394",2019,"2","1","1","1","0","S","S","S","2","S","S","2","3","4","1","2","S","2","3","4"
"395",2019,"2","1","2","S","S","2","2","3","1","0","6","S","S","S","1","1","S","2","3","4"
"396",2019,"2","1","2","S","S","3","4","4","2","S","S","3","4","4","3","1","S","2","3","4"
"397",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","3","S","1","4","4"
"398",2019,"1","2","2","S","S","4","4","4","2","S","S","3","4","4","2","4","S","1","5","6"
"399",2019,"1","2","2","S","S","2","4","4","2","S","S","3","4","4","1","5","S","2","5","6"
"400",2019,"1","2","2","S","S","1","4","4","2","S","S","1","4","4","1","6","S","4","5","3"
"401",2019,"2","2","2","S","S","2","3","4","2","S","S","4","4","4","1","1","S","1","3","3"
"402",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","3","S","1","2","3"
"403",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","2","6","S","1","6","6"
"404",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","3","3"
"405",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","4","6","4"
"406",2019,"1","2","2","S","S","2","3","4","2","S","S","2","4","4","1","1","S","2","4","4"
"407",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","4","2","3"
"408",2019,"2","2","1","2","3","S","S","S","1","0","6","S","S","S","1","2","5","4","2","4"
"409",2019,"1","2","2","S","S","3","4","4","2","S","S","3","4","4","1","1","S","1","4","2"
"410",2019,"1","2","1","2","2","S","S","S","1","0","7","S","S","S","1","2","1","2","5","3"
"411",2019,"1","2","2","S","S","2","3","3","2","S","S","3","3","3","1","N","S","2","4","4"
"412",2019,"2","2","2","S","S","N","4","4","2","S","S","4","4","4","2","1","S","1","2","4"
"413",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","4","4","4"
"414",2019,"1","2","2","S","S","1","3","4","2","S","S","2","4","4","2","1","S","1","4","6"
"415",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","1","2","2"
"416",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","3","3"
"417",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","1","2","2"
"418",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","3"
"419",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","4"
"420",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","1","4","4"
"421",2019,"2","2","1","2","3","S","S","S","2","S","S","2","3","4","1","1","3","2","6","5"
"422",2019,"2","2","2","S","S","2","2","4","2","S","S","4","4","4","1","1","S","1","3","6"
"423",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","3","4","S","1","2","3"
"424",2019,"1","2","2","S","S","4","4","4","2","S","S","2","4","4","2","1","S","2","4","3"
"425",2019,"N","N","N","N","N","S","S","S","N","N","S","S","S","S","N","N","S","N","N","N"
"426",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","2","4","S","1","3","4"
"427",2019,"1","N","1","2","1","S","S","S","1","0","5","S","S","S","3","5","5","3","3","3"
"428",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","1","3","3"
"429",2019,"1","3","2","S","S","3","4","4","2","S","S","4","4","4","1","1","S","4","4","4"
"430",2019,"1","3","1","5","25","S","S","S","1","0","4","S","S","S","1","N","1","N","N","N"
"431",2019,"1","3","2","S","S","3","4","4","2","S","S","2","4","3","1","1","S","2","2","5"
"432",2019,"2","3","2","S","S","4","4","4","2","S","S","2","3","4","2","1","S","2","4","4"
"433",2019,"1","3","2","S","S","4","4","4","2","S","S","1","2","3","1","3","S","2","3","3"
"434",2019,"1","3","2","S","S","2","4","3","2","S","S","3","4","4","3","3","S","2","6","5"
"435",2019,"1","3","2","S","S","4","1","1","1","5","1","S","S","S","2","2","5","4","3","2"
"436",2019,"1","3","2","S","S","3","3","3","2","S","S","3","4","4","1","3","S","2","3","4"
"437",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","1","2","2"
"438",2019,"2","3","2","S","S","1","2","2","2","S","S","4","4","4","1","1","S","1","3","2"
"439",2019,"1","3","2","S","S","3","3","4","2","S","S","4","4","4","1","2","S","2","3","3"
"440",2019,"1","3","1","5","13","S","S","S","2","S","S","4","2","2","1","3","5","2","4","2"
"441",2019,"2","3","1","1","0","S","S","S","2","S","S","4","4","4","1","3","S","1","3","3"
"442",2019,"2","3","2","S","S","2","3","3","2","S","S","3","3","3","1","1","S","1","4","3"
"443",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","5"
"444",2019,"1","3","1","1","0","S","S","S","2","S","S","3","4","4","3","3","S","1","4","3"
"445",2019,"2","3","2","S","S","3","3","4","2","S","S","4","4","4","3","1","S","1","3","4"
"446",2019,"1","3","1","1","1","S","S","S","2","S","S","3","3","4","1","3","1","1","3","3"
"447",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","1","2","2"
"448",2019,"1","3","1","1","0","S","S","S","2","S","S","4","4","4","1","3","S","1","4","4"
"449",2019,"2","3","2","S","S","4","4","4","2","S","S","4","3","4","1","3","S","2","2","2"
"450",2019,"1","3","1","2","0","S","S","S","2","S","S","4","3","3","1","3","S","1","2","6"
"451",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","2","3","S","1","3","3"
"452",2019,"1","3","2","S","S","3","3","3","2","S","S","4","3","4","1","1","S","1","4","3"
"453",2019,"2","3","2","S","S","3","3","3","2","S","S","3","4","4","1","3","S","1","5","4"
"454",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","1","2","3"
"455",2019,"2","3","2","S","S","2","3","4","2","S","S","3","3","3","1","1","S","1","3","6"
"456",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","2"
"457",2019,"1","3","1","2","0","S","S","S","1","0","5","S","S","S","1","3","S","N","4","3"
"458",2019,"2","3","1","3","0","S","S","S","1","0","5","S","S","S","1","1","S","1","5","5"
"459",2019,"2","3","2","S","S","2","3","4","2","S","S","2","4","4","1","2","S","1","5","5"
"460",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","3","S","2","4","4"
"461",2019,"1","3","1","1","0","S","S","S","2","S","S","3","3","4","1","4","S","1","4","4"
"462",2019,"2","3","2","S","S","4","4","4","2","S","S","2","2","4","3","3","S","2","2","5"
"463",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","2","1","1"
"464",2019,"1","3","1","6","30","S","S","S","1","0","5","S","S","S","1","6","5","4","6","6"
"465",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","3","S","1","4","4"
"466",2019,"1","3","1","1","1","S","S","S","1","0","5","S","S","S","1","3","5","3","3","6"
"467",2019,"2","3","2","S","S","4","4","4","2","S","S","2","3","3","3","4","S","1","4","4"
"468",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","2"
"469",2019,"1","3","2","S","S","3","3","4","2","S","S","4","4","4","1","1","S","2","3","3"
"470",2019,"2","3","2","S","S","2","4","4","2","S","S","3","4","4","1","4","S","1","3","6"
"471",2019,"1","3","1","2","4","S","S","S","2","S","S","3","2","4","1","1","5","3","4","4"
"472",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","2","2"
"473",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","4"
"474",2019,"1","3","1","4","5","S","S","S","1","0","6","S","S","S","1","3","1","3","2","3"
"475",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","2","3","S","4","2","3"
"476",2019,"1","3","2","S","S","4","4","4","2","S","S","4","3","4","1","3","S","1","4","5"
"477",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","1","2","2"
"478",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","2","1","1"
"479",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","3","2","S","1","2","4"
"480",2019,"2","2","2","S","S","4","4","4","2","S","S","3","3","4","1","1","S","2","2","5"
"481",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","2","3","3"
"482",2019,"2","2","2","S","S","2","3","3","2","S","S","3","3","4","1","1","S","1","3","4"
"483",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","4"
"484",2019,"2","2","2","S","S","3","4","4","2","S","S","3","4","4","3","1","S","2","2","3"
"485",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","3","1","1","S","1","2","2"
"486",2019,"1","2","2","S","S","1","2","4","1","0","7","S","S","S","1","1","S","1","3","3"
"487",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","3"
"488",2019,"1","2","2","S","S","2","3","4","2","S","S","3","4","4","1","1","S","2","3","3"
"489",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","3","S","2","3","3"
"490",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","1","3","3"
"491",2019,"2","2","2","S","S","4","4","4","2","S","S","1","4","4","1","2","S","1","2","2"
"492",2019,"2","2","2","S","S","4","4","4","2","S","S","3","4","4","2","5","S","3","4","4"
"493",2019,"2","2","2","S","S","3","3","2","2","S","S","1","3","3","1","1","S","2","3","3"
"494",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","2","2","3"
"495",2019,"1","2","2","S","S","2","4","4","2","S","S","2","4","4","1","4","S","1","4","4"
"496",2019,"1","2","2","S","S","2","3","4","2","S","S","2","3","3","1","1","S","2","4","3"
"497",2019,"1","2","2","S","S","2","2","3","2","S","S","3","3","4","1","2","S","3","4","4"
"498",2019,"2","1","1","1","0","S","S","S","2","S","S","2","3","3","2","1","S","2","4","2"
"499",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","1"
"500",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","2"
"501",2019,"1","1","2","S","S","4","4","4","N","N","S","S","S","S","3","1","S","2","3","3"
"502",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","5","S","1","4","4"
"503",2019,"1","1","1","1","0","S","S","S","2","S","S","2","4","4","1","5","S","3","2","3"
"504",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","3","S","1","3","3"
"505",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","1","2","4"
"506",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","3","2"
"507",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","5","S","1","4","3"
"508",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","2","1","5","4","6","5"
"509",2019,"1","1","2","S","S","4","4","4","2","S","S","4","3","4","1","2","S","1","3","3"
"510",2019,"2","1","2","S","S","4","4","4","2","S","S","3","4","4","1","1","S","2","2","3"
"511",2019,"2","1","2","S","S","4","4","4","2","S","S","2","4","4","1","5","S","1","6","6"
"512",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","3","2","S","4","2","4"
"513",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","5"
"514",2019,"2","1","2","S","S","2","4","4","2","S","S","4","4","4","1","1","S","1","4","4"
"515",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","2","4","S","1","2","4"
"516",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","1","3","3"
"517",2019,"1","1","2","S","S","2","4","4","2","S","S","3","4","4","1","3","S","1","4","4"
"518",2019,"2","1","2","S","S","3","4","4","2","S","S","3","4","4","1","3","S","2","2","2"
"519",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","3"
"520",2019,"2","1","2","S","S","4","4","4","2","S","S","3","4","4","1","1","S","1","3","3"
"521",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","1","3","3"
"522",2019,"1","1","2","S","S","4","4","4","2","S","S","3","4","3","1","1","S","2","3","4"
"523",2019,"2","1","2","S","S","4","4","4","2","S","S","3","4","4","3","2","S","1","3","4"
"524",2019,"1","1","2","S","S","4","4","4","2","S","S","3","4","4","3","1","S","2","2","3"
"525",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","4"
"526",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","5","S","2","2","5"
"527",2019,"2","1","2","S","S","2","4","4","2","S","S","2","4","4","1","1","S","1","3","3"
"528",2019,"2","1","2","S","S","4","4","4","2","S","S","4","3","4","1","1","S","1","2","2"
"529",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","1","3","3"
"530",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","1","5","5"
"531",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","6","S","1","1","6"
"532",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","3"
"533",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","3","3","S","2","3","2"
"534",2019,"1","1","1","1","0","S","S","S","2","S","S","2","4","4","1","5","S","2","6","5"
"535",2019,"1","1","1","1","0","S","S","S","2","S","S","4","4","4","1","1","S","1","2","3"
"536",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","4","4","3"
"537",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","3","3"
"538",2019,"1","1","2","S","S","3","4","4","2","S","S","2","3","4","1","1","S","1","3","4"
"539",2019,"2","1","2","S","S","4","4","4","2","S","S","3","3","4","1","1","S","2","3","3"
"540",2019,"1","2","2","S","S","4","4","4","2","S","S","2","4","4","2","N","S","3","4","3"
"541",2019,"1","2","1","3","1","S","S","S","1","0","6","S","S","S","1","1","5","2","6","4"
